,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
87438,87438,183564,109639,8/30/2008 0:00,66,71,right,high,medium,46,47,64,63,48,57,45,63,64,60,65,65,60,60,70,68,71,70,71,55,79,66,60,58,67,64,66,63,8,7,7,6,9
87439,87439,183564,109639,8/30/2007 0:00,59,71,right,high,medium,46,47,64,63,48,57,45,63,64,60,65,65,60,60,70,68,71,70,67,55,62,66,60,58,67,60,53,63,8,7,7,6,9
87440,87440,183564,109639,2/22/2007 0:00,59,71,right,high,medium,46,47,64,63,48,57,45,63,64,60,65,65,60,60,70,68,71,70,67,55,62,66,60,58,67,60,53,63,8,7,7,6,9
87441,87441,199422,209384,1/14/2016 0:00,77,80,right,medium,high,70,26,27,84,73,71,80,70,79,81,68,65,75,79,90,77,56,76,69,71,86,81,65,84,64,64,73,61,11,11,14,10,7
87442,87442,199422,209384,9/21/2015 0:00,78,81,right,medium,high,70,26,27,84,73,71,80,70,79,81,68,65,75,79,90,77,56,83,69,71,86,81,65,84,64,64,73,61,11,11,14,10,7
87443,87443,199422,209384,3/27/2015 0:00,77,81,right,medium,high,64,55,40,81,72,70,77,69,78,80,68,68,75,78,90,76,56,83,68,70,85,80,66,83,63,62,70,60,10,10,13,9,6
87444,87444,199422,209384,2/27/2015 0:00,77,81,right,medium,high,64,55,40,81,72,70,77,69,78,80,68,68,75,78,90,76,56,83,68,70,84,80,66,83,63,62,70,60,10,10,13,9,6
87445,87445,199422,209384,2/20/2015 0:00,77,81,right,medium,high,64,55,40,80,72,70,77,69,78,80,68,68,75,78,90,76,56,83,68,70,84,80,66,83,63,62,70,60,10,10,13,9,6
87446,87446,199422,209384,1/30/2015 0:00,77,81,right,medium,high,64,55,40,80,72,70,77,69,78,80,68,68,75,78,90,76,66,83,68,70,84,77,66,83,63,62,71,60,10,10,13,9,6
87447,87447,199422,209384,12/19/2014 0:00,77,81,right,medium,high,64,55,40,80,72,70,77,69,78,80,68,68,75,78,90,76,66,83,65,70,80,77,66,83,63,62,71,60,10,10,13,9,6
87448,87448,199422,209384,12/5/2014 0:00,76,81,right,medium,high,64,55,40,80,72,70,77,69,78,80,68,68,75,78,90,76,66,83,65,70,80,77,66,80,63,62,71,60,10,10,13,9,6
87449,87449,199422,209384,11/7/2014 0:00,76,81,right,medium,high,64,55,40,80,72,70,77,69,78,80,68,68,75,77,90,76,66,83,65,70,77,76,66,80,63,62,71,60,10,10,13,9,6
87450,87450,199422,209384,9/18/2014 0:00,76,81,right,medium,high,64,55,40,80,72,70,77,69,78,80,68,68,75,77,90,76,66,83,65,70,77,76,66,80,63,62,71,60,10,10,13,9,6
87451,87451,199422,209384,1/10/2014 0:00,76,80,right,medium,high,64,55,40,81,72,70,77,69,79,80,73,69,75,76,90,76,66,74,64,70,77,76,66,78,63,62,69,60,10,10,13,9,6
87452,87452,199422,209384,12/6/2013 0:00,76,81,right,medium,high,64,55,40,81,72,70,77,69,79,80,73,69,75,76,90,76,66,74,64,70,77,76,66,78,63,62,69,60,10,10,13,9,6
87453,87453,199422,209384,11/1/2013 0:00,76,82,right,medium,high,64,55,40,82,72,70,77,69,79,80,73,69,75,76,90,76,66,74,64,70,77,75,66,79,63,62,69,58,10,10,13,9,6
87454,87454,199422,209384,10/25/2013 0:00,76,82,right,medium,high,64,55,40,83,73,70,75,68,79,80,73,69,75,75,90,77,64,74,64,72,77,75,66,79,63,62,70,57,10,10,13,9,6
87455,87455,199422,209384,9/20/2013 0:00,76,82,right,medium,high,64,56,40,83,73,70,75,68,79,80,73,69,75,75,90,77,64,74,64,72,77,73,66,79,63,62,70,57,10,10,13,9,6
87456,87456,199422,209384,5/31/2013 0:00,77,83,right,medium,high,64,56,40,83,73,70,75,68,79,80,74,69,76,75,90,77,64,74,64,73,81,73,66,85,63,62,70,57,10,10,13,9,6
87457,87457,199422,209384,5/17/2013 0:00,77,83,right,medium,high,64,56,40,83,73,70,75,68,79,80,74,69,76,75,90,77,64,74,64,73,81,73,66,85,63,62,70,57,10,10,13,9,6
87458,87458,199422,209384,5/10/2013 0:00,77,83,right,medium,high,64,56,40,83,73,70,75,68,79,80,74,69,76,75,90,77,64,74,64,73,81,73,66,85,63,62,70,57,10,10,13,9,6
87459,87459,199422,209384,3/22/2013 0:00,77,83,right,medium,high,64,56,40,83,75,70,75,68,79,80,74,69,76,75,90,77,63,74,63,73,80,73,66,87,63,62,70,57,10,10,13,9,6
87460,87460,199422,209384,3/15/2013 0:00,76,83,right,medium,high,64,55,40,83,75,70,75,68,78,79,74,69,76,74,90,77,63,74,63,73,80,72,66,84,63,61,70,57,10,10,13,9,6
87461,87461,199422,209384,2/15/2013 0:00,76,83,right,medium,high,64,55,40,83,75,70,75,68,78,79,74,69,76,74,90,77,63,74,63,73,80,72,66,84,57,61,70,57,10,10,13,9,6
87462,87462,199422,209384,8/31/2012 0:00,76,83,right,high,high,64,51,40,83,75,70,75,68,78,79,74,71,76,76,90,77,72,75,51,75,72,75,68,82,57,60,68,57,10,10,13,9,6
87463,87463,199422,209384,2/22/2012 0:00,74,84,left,high,high,59,51,40,80,54,65,73,68,74,75,75,71,76,75,91,62,77,74,42,68,62,69,68,81,57,55,68,57,10,10,13,9,6
87464,87464,199422,209384,8/30/2011 0:00,67,77,left,high,high,58,51,46,74,54,65,73,67,71,73,78,71,73,60,90,65,85,72,45,67,64,59,54,70,57,52,53,50,10,10,13,9,6
87465,87465,199422,209384,2/22/2011 0:00,66,83,left,high,high,58,51,46,74,54,65,55,67,71,73,71,66,73,60,61,65,60,64,60,67,64,59,54,70,57,52,53,50,10,10,13,9,6
87466,87466,199422,209384,8/30/2010 0:00,65,83,left,high,high,58,51,46,72,54,65,55,67,70,73,71,66,73,60,61,65,60,64,60,67,64,59,54,70,57,52,53,50,10,10,13,9,6
87467,87467,199422,209384,2/22/2007 0:00,65,83,left,high,high,58,51,46,72,54,65,55,67,70,73,71,66,73,60,61,65,60,64,60,67,64,59,54,70,57,52,53,50,10,10,13,9,6
87468,87468,208681,310505,7/18/2014 0:00,61,71,right,medium,medium,60,43,31,56,51,68,53,45,53,66,78,76,77,56,82,53,72,51,37,56,32,36,48,51,44,35,37,39,14,13,10,8,13
87469,87469,208681,310505,3/14/2014 0:00,61,71,right,medium,medium,60,43,31,56,51,68,53,45,53,66,78,76,77,56,82,53,72,51,37,56,32,36,48,51,44,35,37,39,14,13,10,8,13
87470,87470,208681,310505,2/7/2014 0:00,63,74,right,medium,medium,61,50,39,58,51,68,53,45,56,66,78,80,77,58,82,53,72,55,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87471,87471,208681,310505,12/20/2013 0:00,63,74,right,medium,medium,61,50,39,58,51,68,53,45,56,66,78,80,77,58,82,53,72,55,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87472,87472,208681,310505,9/20/2013 0:00,63,76,right,medium,medium,61,50,39,58,51,68,53,45,56,66,78,80,77,58,82,53,72,55,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87473,87473,208681,310505,3/8/2013 0:00,63,76,right,medium,medium,61,50,39,58,51,68,53,45,56,66,78,80,77,58,82,53,71,56,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87474,87474,208681,310505,2/15/2013 0:00,62,76,right,medium,medium,61,50,39,58,51,67,53,45,56,66,78,76,77,58,82,53,71,56,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87475,87475,208681,310505,8/31/2012 0:00,61,75,right,medium,medium,61,50,39,58,51,63,53,45,56,61,76,73,74,58,82,53,69,53,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87476,87476,208681,310505,2/22/2007 0:00,61,75,right,medium,medium,61,50,39,58,51,63,53,45,56,61,76,73,74,58,82,53,69,53,37,56,52,46,53,56,44,45,47,49,14,13,10,8,13
87477,87477,192359,167059,12/19/2014 0:00,62,63,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,53,31,34,54,44,64,25,23,25,25,25,27,25,25,25,63,59,58,62,67
87478,87478,192359,167059,10/24/2014 0:00,62,66,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,53,31,34,54,44,64,25,23,25,25,25,27,25,25,25,63,59,58,62,67
87479,87479,192359,167059,10/10/2014 0:00,62,66,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,49,31,34,54,44,64,25,23,25,25,25,27,25,25,25,63,59,58,62,67
87480,87480,192359,167059,9/18/2014 0:00,63,66,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,49,31,34,54,44,64,25,23,25,25,25,27,25,25,25,66,59,66,62,67
87481,87481,192359,167059,2/22/2012 0:00,63,66,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,49,31,34,54,44,64,25,23,25,25,25,27,25,25,25,66,59,66,62,67
87482,87482,192359,167059,8/30/2011 0:00,63,64,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,51,31,34,54,44,64,25,53,25,25,36,27,25,25,25,66,59,66,62,67
87483,87483,192359,167059,2/22/2007 0:00,63,64,right,medium,medium,25,25,25,25,25,25,25,25,28,25,55,46,46,51,31,34,54,44,64,25,53,25,25,36,27,25,25,25,66,59,66,62,67
87484,87484,208598,303929,4/17/2015 0:00,62,69,right,medium,medium,62,24,58,63,33,63,34,27,34,61,75,68,70,49,80,46,73,70,55,28,64,59,31,32,41,62,65,64,15,12,6,9,14
87485,87485,208598,303929,1/9/2015 0:00,62,69,right,medium,medium,62,24,58,63,33,63,34,27,34,61,75,68,70,49,80,46,73,70,55,28,64,59,31,32,41,62,65,64,15,12,6,9,14
87486,87486,208598,303929,9/18/2014 0:00,62,70,right,medium,medium,62,24,58,63,33,63,34,27,34,61,75,68,70,49,80,46,73,70,55,28,64,59,31,32,41,62,65,64,15,12,6,9,14
87487,87487,208598,303929,9/20/2013 0:00,62,70,right,medium,medium,62,24,58,63,33,63,34,27,34,61,75,68,70,49,80,46,73,70,55,28,64,59,31,32,41,62,65,64,15,12,6,9,14
87488,87488,208598,303929,2/22/2007 0:00,62,70,right,medium,medium,62,24,58,63,33,63,34,27,34,61,75,68,70,49,80,46,73,70,55,28,64,59,31,32,41,62,65,64,15,12,6,9,14
87489,87489,221898,520426,2/13/2015 0:00,59,68,left,medium,medium,55,27,52,56,39,58,59,41,53,59,70,64,63,53,65,58,62,55,60,41,66,55,37,49,44,60,63,64,11,14,6,11,9
87490,87490,221898,520426,5/9/2014 0:00,59,68,left,medium,medium,55,27,52,56,39,58,59,41,53,59,70,64,63,53,65,58,62,55,60,41,66,55,37,49,44,60,63,64,11,14,6,11,9
87491,87491,221898,520426,2/28/2014 0:00,59,68,left,medium,medium,55,27,52,56,39,58,59,41,53,59,70,64,63,53,65,58,62,55,60,41,66,55,37,49,44,60,63,64,11,14,6,11,9
87492,87492,221898,520426,2/7/2014 0:00,60,68,left,medium,medium,59,27,52,59,39,58,59,41,53,60,70,64,63,53,65,58,62,55,60,41,66,59,37,49,44,60,63,64,11,14,6,11,9
87493,87493,221898,520426,2/22/2007 0:00,60,68,left,medium,medium,59,27,52,59,39,58,59,41,53,60,70,64,63,53,65,58,62,55,60,41,66,59,37,49,44,60,63,64,11,14,6,11,9
87494,87494,202160,189977,1/28/2016 0:00,63,67,right,medium,medium,52,52,49,66,48,64,41,51,56,67,69,66,65,64,72,62,64,68,70,57,62,62,53,67,58,50,63,59,7,13,11,13,7
87495,87495,202160,189977,9/21/2015 0:00,63,69,right,medium,medium,52,52,49,66,48,64,41,51,56,67,69,66,65,64,72,62,64,68,70,57,62,62,53,67,58,50,63,59,7,13,11,13,7
87496,87496,202160,189977,3/6/2015 0:00,62,68,right,medium,medium,51,51,48,65,47,63,40,50,55,66,69,69,65,63,72,61,64,68,70,56,61,61,52,66,57,49,62,58,6,12,10,12,6
87497,87497,202160,189977,9/18/2014 0:00,64,72,right,medium,medium,51,51,48,67,47,64,40,50,55,68,69,69,65,67,72,62,64,68,70,57,61,64,52,71,57,49,63,59,6,12,10,12,6
87498,87498,202160,189977,9/20/2013 0:00,64,72,right,medium,medium,51,51,48,67,47,64,40,50,55,68,69,70,65,67,72,62,64,68,70,57,61,64,52,71,57,49,63,59,6,12,10,12,6
87499,87499,202160,189977,6/7/2013 0:00,64,72,right,medium,medium,51,51,48,67,47,64,40,50,55,68,69,71,65,67,72,62,64,68,70,57,61,64,52,71,57,49,63,59,6,12,10,12,6
87500,87500,202160,189977,4/12/2013 0:00,64,70,right,medium,medium,51,51,48,67,47,64,40,50,55,68,69,71,65,67,72,62,64,68,70,57,61,64,52,71,57,49,63,59,6,12,10,12,6
87501,87501,202160,189977,3/28/2013 0:00,62,72,right,medium,medium,51,56,48,62,47,58,40,50,55,68,69,71,68,64,72,62,64,68,65,59,57,62,52,71,57,49,60,59,6,12,10,12,6
87502,87502,202160,189977,3/22/2013 0:00,62,72,right,medium,medium,51,56,48,62,47,58,40,50,55,68,69,71,68,64,72,62,64,68,65,59,57,62,52,71,57,49,60,59,6,12,10,12,6
87503,87503,202160,189977,2/15/2013 0:00,62,71,right,medium,medium,51,56,48,62,47,58,40,50,55,68,69,71,68,64,72,62,64,68,65,59,57,62,52,71,57,49,60,59,6,12,10,12,6
87504,87504,202160,189977,8/31/2012 0:00,62,71,right,medium,medium,51,56,48,62,47,58,40,50,55,68,70,72,68,64,70,62,64,68,65,59,57,62,52,71,57,49,60,59,6,12,10,12,6
87505,87505,202160,189977,8/30/2011 0:00,60,74,right,medium,medium,60,57,55,62,56,65,49,65,58,62,72,72,68,62,72,62,64,73,60,59,61,47,57,58,57,49,56,55,6,12,10,12,6
87506,87506,202160,189977,2/22/2011 0:00,54,67,right,medium,medium,39,27,35,56,48,55,49,52,53,62,67,69,65,62,56,55,62,72,53,53,56,47,35,49,45,49,56,55,6,12,10,12,6
87507,87507,202160,189977,2/22/2007 0:00,54,67,right,medium,medium,39,27,35,56,48,55,49,52,53,62,67,69,65,62,56,55,62,72,53,53,56,47,35,49,45,49,56,55,6,12,10,12,6
87508,87508,204163,257847,3/17/2016 0:00,77,83,right,medium,high,33,34,78,66,35,57,39,29,56,62,79,79,61,69,57,65,90,70,90,38,81,72,43,40,33,72,80,76,9,15,16,15,15
87509,87509,204163,257847,11/26/2015 0:00,77,83,right,medium,high,33,34,78,66,35,57,39,29,56,62,78,78,61,69,57,65,90,70,90,38,81,72,43,40,33,72,80,76,9,15,16,15,15
87510,87510,204163,257847,10/16/2015 0:00,77,84,right,medium,high,33,34,78,66,35,57,39,29,56,62,78,78,61,69,57,65,90,71,90,38,81,72,43,40,33,72,82,76,9,15,16,15,15
87511,87511,204163,257847,9/21/2015 0:00,77,84,right,medium,high,33,34,78,66,35,57,39,29,56,62,78,83,61,69,57,65,90,71,90,38,81,72,43,40,33,72,82,76,9,15,16,15,15
87512,87512,204163,257847,5/15/2015 0:00,75,81,right,medium,high,32,33,77,65,34,55,38,28,55,58,75,86,59,68,72,64,90,71,90,37,81,71,42,39,32,69,79,73,8,14,15,14,14
87513,87513,204163,257847,3/27/2015 0:00,75,82,right,medium,high,32,33,77,65,34,52,38,28,55,58,75,86,59,65,72,64,90,71,90,37,81,71,42,39,32,69,79,73,8,14,15,14,14
87514,87514,204163,257847,3/13/2015 0:00,75,84,right,medium,high,32,33,77,65,34,51,38,28,55,58,74,86,59,65,72,64,90,69,90,37,81,70,42,39,32,69,79,73,8,14,15,14,14
87515,87515,204163,257847,2/27/2015 0:00,75,84,right,medium,high,32,33,77,65,34,51,38,28,55,58,74,86,59,65,72,64,90,69,90,37,81,70,42,39,32,69,79,73,8,14,15,14,14
87516,87516,204163,257847,2/13/2015 0:00,75,84,right,medium,high,32,33,77,65,34,51,38,28,55,58,76,86,59,65,72,64,90,69,90,37,81,70,42,39,32,69,79,73,8,14,15,14,14
87517,87517,204163,257847,1/30/2015 0:00,75,84,right,medium,high,32,33,77,65,34,51,38,28,55,58,74,86,59,65,72,64,90,69,90,37,81,70,42,39,32,69,79,73,8,14,15,14,14
87518,87518,204163,257847,1/9/2015 0:00,74,83,right,medium,high,32,33,77,65,34,48,38,28,48,56,74,86,59,63,72,64,90,67,90,37,81,67,42,37,32,69,77,70,8,14,15,14,14
87519,87519,204163,257847,12/12/2014 0:00,73,82,right,medium,high,32,33,77,61,34,44,38,28,45,56,74,86,58,63,72,64,90,67,90,37,81,67,42,37,32,69,75,70,8,14,15,14,14
87520,87520,204163,257847,9/18/2014 0:00,73,82,right,medium,high,32,33,77,59,34,39,38,28,45,56,74,86,57,63,72,64,90,67,91,37,81,67,42,37,32,69,72,70,8,14,15,14,14
87521,87521,204163,257847,4/11/2014 0:00,73,82,right,medium,high,32,33,77,59,34,39,38,28,45,56,73,78,57,63,72,64,89,67,93,37,81,67,42,37,32,69,72,70,8,14,15,14,14
87522,87522,204163,257847,9/20/2013 0:00,73,83,right,medium,high,32,33,77,59,34,39,38,28,45,56,73,78,57,63,72,64,89,67,93,37,81,67,42,37,32,69,72,70,8,14,15,14,14
87523,87523,204163,257847,7/12/2013 0:00,73,83,right,medium,high,32,33,77,59,34,39,38,28,45,56,73,80,57,63,72,64,89,67,93,37,81,67,42,37,32,69,72,70,8,14,15,14,14
87524,87524,204163,257847,6/14/2013 0:00,73,83,right,medium,high,32,33,77,59,34,39,38,28,45,56,73,80,57,63,72,64,89,67,93,37,81,67,42,37,32,69,72,70,8,14,15,14,14
87525,87525,204163,257847,3/28/2013 0:00,73,83,right,medium,high,32,33,77,59,34,39,38,28,45,56,73,80,57,63,72,64,89,67,93,37,81,67,42,37,32,69,72,70,8,14,15,14,14
87526,87526,204163,257847,3/8/2013 0:00,72,82,right,medium,high,32,33,75,59,34,39,38,28,45,56,73,80,57,63,72,64,89,67,92,37,81,67,42,37,32,69,69,68,8,14,15,14,14
87527,87527,204163,257847,2/15/2013 0:00,72,82,right,medium,high,32,33,75,59,34,39,38,28,45,56,73,80,57,63,72,64,89,67,92,37,81,67,26,37,32,69,69,68,8,14,15,14,14
87528,87528,204163,257847,8/31/2012 0:00,67,76,right,medium,medium,32,34,73,53,34,39,38,28,41,56,67,69,57,62,72,64,90,67,83,36,68,61,26,37,32,66,65,62,8,14,15,14,14
87529,87529,204163,257847,2/22/2012 0:00,54,74,right,medium,high,26,29,70,48,25,38,28,19,38,51,62,66,58,61,70,45,90,62,80,33,65,48,20,32,29,56,54,50,8,14,15,14,14
87530,87530,204163,257847,8/30/2011 0:00,54,65,right,medium,medium,26,27,53,47,25,35,28,19,36,47,62,66,56,60,68,39,90,55,78,34,65,45,18,27,28,49,47,44,8,14,15,14,14
87531,87531,204163,257847,2/22/2007 0:00,54,65,right,medium,medium,26,27,53,47,25,35,28,19,36,47,62,66,56,60,68,39,90,55,78,34,65,45,18,27,28,49,47,44,8,14,15,14,14
87532,87532,142147,37187,2/22/2010 0:00,61,64,right,NA,_0,32,23,21,23,NA,21,NA,16,66,33,57,59,NA,60,NA,22,NA,65,69,23,21,61,42,NA,53,23,22,NA,63,57,66,59,60
87533,87533,142147,37187,8/30/2009 0:00,57,59,right,NA,_0,32,23,21,23,NA,21,NA,16,67,33,57,59,NA,60,NA,22,NA,65,69,23,21,61,42,NA,53,23,22,NA,61,55,67,56,53
87534,87534,142147,37187,8/30/2008 0:00,57,59,right,NA,_0,32,23,21,23,NA,31,NA,16,67,33,57,59,NA,60,NA,22,NA,65,69,23,21,61,66,NA,53,24,22,NA,61,55,67,56,53
87535,87535,142147,37187,8/30/2007 0:00,54,58,right,NA,_0,32,23,21,23,NA,31,NA,16,65,33,66,64,NA,22,NA,22,NA,60,60,23,65,40,23,NA,46,24,22,NA,60,53,65,50,50
87536,87536,142147,37187,2/22/2007 0:00,54,58,right,NA,_0,32,13,21,20,NA,31,NA,46,65,33,66,64,NA,22,NA,22,NA,60,60,15,65,40,23,NA,46,24,22,NA,60,53,65,50,50
87537,87537,157982,11760,2/22/2012 0:00,64,64,right,medium,medium,13,11,15,23,14,12,10,11,23,22,31,33,46,71,37,22,73,35,77,12,62,26,12,41,23,12,10,9,64,61,60,63,66
87538,87538,157982,11760,8/30/2011 0:00,64,64,right,medium,medium,13,11,15,23,14,12,10,11,23,22,31,33,46,71,37,22,73,35,56,12,62,26,12,41,23,12,10,9,64,61,60,63,66
87539,87539,157982,11760,8/30/2010 0:00,64,64,right,medium,medium,13,11,15,23,14,12,10,11,23,22,31,33,46,71,37,22,73,35,56,12,62,26,12,41,23,12,10,9,64,61,60,63,66
87540,87540,157982,11760,2/22/2010 0:00,62,64,right,medium,medium,13,20,20,23,14,20,10,11,58,22,31,33,46,71,37,22,73,35,56,20,62,41,27,41,42,12,10,9,62,59,58,60,62
87541,87541,157982,11760,8/30/2009 0:00,65,64,right,medium,medium,23,20,25,23,14,20,10,11,62,22,31,33,46,78,37,22,73,35,56,20,62,41,27,41,42,12,10,9,66,62,62,61,65
87542,87542,157982,11760,8/30/2008 0:00,63,65,right,medium,medium,23,25,25,23,14,20,10,11,58,22,31,33,46,78,37,22,73,35,56,20,62,41,27,41,42,12,10,9,63,61,58,57,68
87543,87543,157982,11760,8/30/2007 0:00,62,65,right,medium,medium,23,25,25,23,14,20,10,11,58,22,31,33,46,78,37,22,73,35,56,20,62,41,27,41,42,12,10,9,63,61,58,57,68
87544,87544,157982,11760,2/22/2007 0:00,62,65,right,medium,medium,23,25,25,23,14,20,10,11,58,22,31,33,46,78,37,22,73,35,56,20,62,41,27,41,42,12,10,9,63,61,58,57,68
87545,87545,208023,145063,9/18/2014 0:00,67,67,right,medium,medium,56,43,44,73,47,66,49,47,65,64,66,66,79,68,75,55,64,75,70,39,78,69,44,61,46,69,53,48,12,11,8,6,10
87546,87546,208023,145063,7/18/2014 0:00,67,67,right,medium,medium,56,43,44,73,47,66,49,47,65,64,69,66,80,68,75,55,81,74,70,39,78,69,47,61,46,69,54,48,12,11,8,6,10
87547,87547,208023,145063,4/5/2013 0:00,67,67,right,medium,medium,56,43,44,73,47,66,49,47,65,64,69,66,80,68,75,55,81,74,70,39,78,69,47,61,46,69,54,48,12,11,8,6,10
87548,87548,208023,145063,8/31/2012 0:00,67,67,right,medium,medium,56,43,44,73,47,66,49,47,65,64,69,66,80,68,75,55,81,74,70,39,78,69,47,61,46,69,54,48,12,11,8,6,10
87549,87549,208023,145063,2/22/2012 0:00,67,63,right,medium,medium,56,43,44,73,47,66,49,47,65,64,69,66,76,68,75,55,76,74,69,39,78,69,47,61,48,69,54,48,12,11,8,6,10
87550,87550,208023,145063,2/22/2007 0:00,67,63,right,medium,medium,56,43,44,73,47,66,49,47,65,64,69,66,76,68,75,55,76,74,69,39,78,69,47,61,48,69,54,48,12,11,8,6,10
87551,87551,178691,56952,5/5/2016 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87552,87552,178691,56952,3/31/2016 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87553,87553,178691,56952,7/3/2015 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87554,87554,178691,56952,6/12/2015 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87555,87555,178691,56952,5/29/2015 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87556,87556,178691,56952,1/30/2015 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87557,87557,178691,56952,1/23/2015 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87558,87558,178691,56952,9/18/2014 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87559,87559,178691,56952,5/16/2014 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87560,87560,178691,56952,4/18/2014 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,76,69,44,79,74,68,57,45,73,76,75,15,11,11,11,7
87561,87561,178691,56952,1/31/2014 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,72,69,44,75,75,68,57,45,75,77,75,15,11,11,11,7
87562,87562,178691,56952,1/24/2014 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,72,69,44,75,75,68,57,45,75,77,75,15,11,11,11,7
87563,87563,178691,56952,12/20/2013 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,71,74,71,67,66,62,70,72,66,44,75,75,68,57,45,75,77,75,15,11,11,11,7
87564,87564,178691,56952,12/13/2013 0:00,73,73,right,medium,medium,75,29,65,73,32,73,68,51,67,75,72,74,71,67,66,62,70,72,66,44,75,75,68,57,45,75,77,75,15,11,11,11,7
87565,87565,178691,56952,11/29/2013 0:00,74,74,right,medium,medium,75,29,65,73,32,73,68,51,67,76,72,74,71,67,66,62,70,72,72,44,75,75,68,57,45,75,78,75,15,11,11,11,7
87566,87566,178691,56952,11/22/2013 0:00,74,74,right,medium,medium,75,29,65,73,32,73,68,51,67,76,73,74,71,67,66,62,70,72,72,44,75,75,68,57,45,75,78,75,15,11,11,11,7
87567,87567,178691,56952,9/20/2013 0:00,74,76,right,medium,medium,75,29,65,73,32,73,68,51,67,76,73,74,71,67,66,62,70,72,72,44,75,75,68,57,45,75,78,75,15,11,11,11,7
87568,87568,178691,56952,4/26/2013 0:00,73,76,right,high,medium,75,29,65,73,32,73,68,51,67,73,73,74,73,67,66,62,66,72,70,44,75,75,68,57,45,73,76,75,15,11,11,11,7
87569,87569,178691,56952,4/5/2013 0:00,74,76,right,high,medium,75,29,65,73,32,73,68,51,67,75,73,74,73,71,66,62,66,72,72,44,75,76,68,57,45,75,77,75,15,11,11,11,7
87570,87570,178691,56952,2/22/2013 0:00,75,79,right,high,medium,79,29,65,75,32,73,68,51,67,75,73,74,75,75,66,62,66,75,72,44,75,76,68,57,45,77,77,75,15,11,11,11,7
87571,87571,178691,56952,2/15/2013 0:00,75,79,right,high,medium,79,29,65,75,32,73,68,51,67,75,73,74,75,75,66,62,66,75,72,44,75,76,68,57,45,77,77,75,15,11,11,11,7
87572,87572,178691,56952,8/31/2012 0:00,75,79,right,high,medium,79,29,65,75,32,73,68,51,67,75,73,74,75,75,66,62,66,75,72,44,75,76,68,63,45,77,77,75,15,11,11,11,7
87573,87573,178691,56952,2/22/2012 0:00,77,79,right,high,medium,80,29,66,76,32,74,68,51,67,78,77,74,78,77,66,62,71,75,72,44,77,78,69,64,45,79,79,77,15,11,11,11,7
